x,y,cluster
384.623,719.796,2
829.158,723.459,1
220.207,803.793,2
482.488,274.112,0
832.379,597.097,1
741.151,622.561,1
956.403,175.808,0
819.688,580.13,1
259.674,427.999,2
641.022,56.7208,0
840.611,172.089,0
133.063,282.205,0
915.976,721.161,1
379.283,805.282,2
569.336,981.293,1
898.543,580.667,1
25.5273,496.069,2
690.063,253.848,0
215.383,489.495,2
672.057,187.62,0
262.023,497.745,2
81.9658,545.437,2
669.815,709.477,1
347.551,428.818,2
76.8017,721.954,2
680.218,947.336,1
478.733,710.119,2
587.226,372.45,0
49.209,384.518,2
676.398,636.034,1
276.581,349.137,0
449.409,711.14,2
752.813,181.831,0
328.4,292.252,0
857.871,271.054,0
477.758,884.407,2
310.877,997.775,2
24.1302,982.563,2
871.867,939.799,1
190.6,83.6612,0
6.75185,0.925181,0
470.386,245.453,0
72.7652,429.656,2
673.904,133.103,0
839.294,374.476,1
83.2506,650.434,2
36.6366,281.598,2
73.9531,976.61,2
698.959,791.329,1
857.321,830.252,1
776.846,619.17,1
674.003,33.8064,0
607.688,293.511,0
964.01,662.247,1
955.012,6.93047,0
558.343,264.906,0
658.211,31.2354,0
426.564,370.753,0
424.797,558.509,2
393.174,208.423,0
801.889,791.862,1
2.63047,154.954,0
83.4081,24.698,0
28.7889,988.241,2
806.005,492.353,1
554.193,914.025,1
106.237,789.89,2
714.44,354.294,0
242.249,766.409,2
514.394,320.165,0
425.234,685.849,2
599.804,645.344,1
922.592,882.608,1
997.041,919.388,1
948.272,189.168,0
229.172,467.715,2
591.936,602.529,1
492.517,771.656,2
909.31,172.877,0
859.147,507.194,1
672.025,318.758,0
234.533,109.543,0
936.204,359.463,1
192.831,665.899,2
208.085,798.93,2
426.341,252.898,0
622.272,402.796,0
125.977,97.5967,0
383.996,275.008,0
927.057,815.739,1
746.946,204.116,0
321.164,933.672,2
796.792,874.079,1
426.596,707.226,2
937.273,973.147,1
897.118,957.071,1
75.8207,329.366,2
140.547,867.425,2
548.561,575.802,1
748.407,545.252,1
22.7192,670.249,2
219.442,930.489,2
230.444,912.894,2
419.226,835.634,2
815.869,125.566,0
217.531,884.561,2
624.623,476.86,1
934.639,74.9026,0
602.556,883.866,1
267.122,974.326,2
185.556,659.19,2
589.494,626.697,1
211.283,569.642,2
651.238,714.445,1
793.031,224.698,0
462.172,313.712,0
742.086,680.283,1
265.171,143.05,0
356.885,120.891,0
758.477,749.834,1
178.908,10.5943,0
664.183,557.445,1
127.914,936.591,2
299.85,954.973,2
41.4442,406.711,2
982.087,18.5448,0
738.5,812.742,1
593.947,812.672,1
849.592,428.012,1
964.915,98.7799,0
505.018,394.307,0
711.034,670.903,1
968.314,932.627,1
187.86,779.015,2
637.85,347.876,0
839.074,28.3767,0
153.142,952.271,2
107.046,904.915,2
844.076,361.968,1
926.9,489.204,1
339.673,729.914,2
869.392,603.784,1
334.616,819.103,2
267.408,506.698,2
611.617,474.17,1
427.489,656.913,2
746.937,507.98,1
775.091,401.785,1
272.414,449.601,2
141.818,283.665,0
470.324,10.6498,0
430.894,374.063,0
272.393,894.311,2
651.997,611.064,1
677.453,285.88,0
553.04,339.589,0
769.633,686.831,1
147.848,40.4243,0
363.203,444.505,2
463.222,406.547,0
26.9331,16.4834,0
159.261,285.041,0
954.469,162.36,0
992.298,879.073,1
381.863,468.008,2
760.54,546.823,1
183.495,608.901,2
478.035,306.066,0
309.006,749.567,2
577.986,778.767,1
422.733,568.496,2
722.293,699.67,1
780.053,843.846,1
643.849,808.117,1
268.165,83.8629,0
649.542,131.34,0
282.922,280.314,0
848.15,712.696,1
528.777,964.642,1
481.573,928.234,2
750.69,682.59,1
329.731,302.418,0
873.529,216.332,0
924.141,80.4798,0
941.537,725.704,1
305.79,102.931,0
727.838,690.876,1
503.172,898.645,1
979.619,765.198,1
905.66,79.6715,0
187.509,768.821,2
441.719,366.443,0
701.989,678.209,1
590.179,752.127,1
626.722,823.148,1
93.3355,75.0659,0
899.852,961.889,1
719.152,966.346,1
480.533,671.295,2
911.022,837.981,1
812.216,544.518,1
745.7,281.132,0
650.337,141.286,0
550.19,209.603,0
537.842,640.178,1
381.754,174.232,0
671.768,695.66,1
927.779,811.658,1
780.731,219.054,0
446.9,778.057,2
901.133,975.75,1
729.956,76.3161,0
769.264,505.49,1
733.77,99.2359,0
48.9811,766.091,2
67.1908,837.375,2
951.892,575.298,1
221.657,641.419,2
366.178,388.433,0
193.669,549.994,2
392.226,2.66267,0
706.759,563.437,1
427.045,997.557,2
817.368,818.589,1
409.624,999.004,2
94.3227,887.827,2
899.903,703.598,1
45.6034,417.26,2
378.089,959.574,2
804.449,348.569,1
468.894,991.689,2
119.931,387.622,2
165.984,125.615,0
268.689,193.847,0
395.381,918.771,2
741.833,653.151,1
776.545,123.458,0
867.905,290.47,0
845.158,361.833,1
493.342,831.489,2
2.60421,905.82,2
760.183,567.505,1
686.644,79.6612,0
685.534,8.50185,0
813.76,180.08,0
317.368,924.372,2
216.648,974.059,2
220.816,145.414,0
162.029,440.389,2
817.702,48.3955,0
79.776,452.559,2
436.738,422.123,0
114.302,201.941,0
576.976,278.279,0
634.15,350.98,0
392.647,158.142,0
900.897,936.479,1
339.727,778.281,2
430.04,304.432,0
150.003,391.659,2
991.962,384.163,1
876.932,154.918,0
863.235,20.5185,0
383.581,261.274,0
402.613,43.1923,0
341.215,910.619,2
298.862,315.969,0
835.215,641.055,1
816.233,761.48,1
140.681,280.485,0
919.169,872.605,1
226.23,245.605,0
718.228,955.117,1
135.898,402.631,2
737.7,230.645,0
372.237,54.273,0
103.161,473.929,2
178.987,578.168,2
86.2572,318.459,2
76.4471,661.24,2
310.724,161.114,0
803.463,329.379,0
953.657,772.086,1
599.289,496.4,1
150.795,88.91,0
501.483,95.4933,0
498.187,950.301,1
277.769,523.173,2
90.4756,389.924,2
664.157,329.979,0
161.857,927.156,2
842.844,907.339,1
833.667,118.446,0
465.014,505.918,2
266.106,512.223,2
434.742,416.827,0
126.936,466.763,2
374.984,775.223,2
532.304,261.533,0
224.951,982.597,2
30.5235,434.281,2
809.249,605.503,1
521.739,280.257,0
311.095,158.344,0
157.594,374.55,2
2.27359,521.144,2
565.056,994.29,1
333.634,546.738,2
967.2,287.433,1
521.003,725.404,1
188.487,153.981,0
50.5262,262.848,2
926.832,627.469,1
826.984,628.111,1
221.278,159.012,0
741.236,458.922,1
879.489,58.7561,0
25.5909,143.803,0
590.261,635.625,1
469.49,617.047,2
236.584,236.653,0
857.643,861.888,1
861.439,126.332,0
635.463,434.014,0
294.3,926.998,2
296.789,793.294,2
481.563,628.672,2
341.3,155.657,0
982.869,231.907,0
771.938,95.2841,0
92.7436,100.155,0
469.178,431.949,0
764.277,708.97,1
654.293,737.342,1
161.248,300.72,0
249.468,44.2476,0
416.581,402.374,0
202.486,372.212,2
686.19,993.689,1
995.392,204.602,0
617.635,63.4917,0
890.581,248.398,0
482.353,470.382,0
968.914,728.143,1
928.421,784.507,1
665.678,393.641,0
499.863,565.256,2
191.09,448.689,2
663.144,606.646,1
372.423,914.422,2
135.03,201.19,0
784.477,745.465,1
787.182,146.517,0
251.099,351.415,0
501.265,802.091,1
737,403.663,1
1.65212,814.675,2
343.942,754.243,2
20.0527,266.375,2
234.211,719.996,2
132.369,959.358,2
808.779,268.077,0
865.304,382.055,1
955.913,34.136,0
764.545,454.202,1
953.451,578.334,1
164.195,201.153,0
310.084,965.072,2
78.1758,946.201,2
632.057,550.928,1
634.892,542.422,1
290.014,213.971,0
435.22,454.274,0
147.843,490.615,2
264.976,523.22,2
311.617,525.092,2
485.448,454.586,0
22.7762,992.708,2
897.916,580.712,1
978.939,128.058,0
632.979,3.35703,0
147.328,338.434,2
238.255,590.892,2
387.681,576.79,2
501.658,828.252,1
318.777,407.083,0
951.431,392.894,1
845.95,129.116,0
484.411,685.331,2
45.0763,631.46,2
426.892,200.318,0
660.959,602.42,1
501.562,217.48,0
419.98,397.113,0
539.441,83.1765,0
319.522,519.025,2
526.471,489.644,0
637.743,511.588,1
330.5,101.125,0
199.408,675.159,2
939.603,832.763,1
587.596,353.26,0
813.642,5.23299,0
359.208,480.511,2
546.325,216.71,0
742.531,791.255,1
106.064,724.241,2
39.6654,781.483,2
40.3199,317.578,2
544.863,702.119,1
990.452,87.8649,0
956.805,861.057,1
115.589,694.782,2
71.3008,998.468,2
903.429,76.3094,0
280.54,22.3919,0
595.998,603.799,1
320.512,797.699,2
628.476,40.864,0
220.992,116.978,0
640.829,786.117,1
507.596,183.891,0
326.42,177.14,0
470.363,127.77,0
29.32,232.215,0
23.7104,632.287,2
85.8973,188.562,0
997.961,452.766,1
758.079,410.214,1
974.428,295.733,1
582.954,489.086,1
387.787,393.602,0
230.604,194.794,0
379.926,391.59,0
718.798,47.9903,0
145.577,977.57,2
359.632,501.251,2
959.486,962.739,1
370.689,397.601,0
367.984,851.314,2
745.109,163.427,0
499.62,423.123,0
312.814,585.101,2
335.096,944.048,2
496.52,907.872,1
3.99896,961.306,2
435.226,241.232,0
272.36,409.497,2
143.979,942.407,2
385.101,341.288,0
840.435,935.428,1
347.49,947.149,2
849.028,485.157,1
845.165,978.818,1
846.672,637.669,1
173.237,154.909,0
172.123,239.181,0
713.555,652.956,1
261.458,605.684,2
874.062,196.817,0
832.228,400.728,1
529.133,791.479,1
241.813,647.262,2
423.623,999.246,2
657.284,791.251,1
451.226,140.668,0
961.95,43.3897,0
220.063,198.218,0
394.877,425.749,0
955.826,436.008,1
534.707,589.929,1
142.146,86.4659,0
850.774,698.623,1
204.771,202.998,0
439.207,355.786,0
831.832,542.316,1
477.678,462.222,0
681.56,575.284,1
90.3925,462.429,2
608.837,481.163,1
596.542,412.774,0
108.244,543.528,2
362.314,45.0465,0
616.461,323.789,0
682.575,89.2222,0
865.605,251.405,0
592.487,390.851,0
543.613,398.804,0
732.623,878.72,1
830.065,247.584,0
551.69,173.614,0
689.589,42.503,0
285.318,777.012,2
538.064,520.197,1
130.534,177.671,0
648.44,152.674,0
488.918,590.789,2
452.271,418.059,0
955.926,175.834,0
924.42,927.148,1
459.815,603.17,2
242.601,874.792,2
349.114,345.054,0
960.064,639.356,1
694.766,467.301,1
657.104,612.851,1
536.591,844.404,1
4.58226,230.52,0
940.777,562.986,1
688.043,311.675,0
490.44,481.653,0
510.175,248.053,0
902.342,617.428,1
194.489,75.9641,0
506.297,771.121,1
738.175,45.7024,0
10.347,216.633,0
166.924,830.328,2
220.1,125.428,0
923.563,554.764,1
435.338,28.0093,0
441.826,205.438,0
574.193,238.957,0
140.612,422.416,2
488.308,210.508,0
684.316,780.849,1
594.443,444.95,0
236.629,258.275,0
671.316,875.719,1
494.559,332.742,0
671.403,466.168,1
365.692,810.668,2
291.483,383.196,0
713.393,221.28,0
285.723,214.164,0
514.309,16.1373,0
218.784,194.586,0
209.128,602.264,2
59.7512,70.2186,0
754.047,272.542,0
40.1861,729.777,2
719.07,793.834,1
450.364,149.009,0
27.6969,908.013,2
884.209,888.188,1
162.181,264.696,0
811.982,56.2811,0
441.5,475.646,0
709.917,81.6536,0
306.232,446.85,2
561.676,442.637,0
769.998,204.981,0
321.251,697.278,2
57.2675,239.933,0
298.606,534.144,2
436.029,858.015,2
395,55.6568,0
688.878,845.891,1
823.462,878.378,1
235.149,608.741,2
433.431,243.749,0
762.319,426.286,1
372.254,972.454,2
45.3645,358.239,2
145.76,691.54,2
574.163,408.826,0
902.363,198.673,0
132.141,161.232,0
739.709,213.103,0
367.602,953.065,2
830.273,544.18,1
231.988,423.442,2
453.675,642.794,2
981.043,506.902,1
629.868,665.889,1
427.022,825.697,2
293.566,960.05,2
416.942,498.127,2
390.542,777.043,2
894.47,208.089,0
900.066,876.423,1
302.395,986.289,2
622.381,717.527,1
729.037,718.452,1
138.096,341.574,2
249.746,408.532,2
621.359,920.286,1
210.267,240.655,0
737.384,961.157,1
521.501,670.41,1
956.855,564.632,1
77.4035,15.2788,0
114.792,70.5434,0
108.906,570.603,2
113.03,614.02,2
587.447,726.38,1
400.383,983.823,2
908.043,400.667,1
4.05323,670.897,2
611.973,237.698,0
285.363,30.9511,0
935.155,783.191,1
495.029,437.172,0
862.123,517.736,1
185.876,671.897,2
606.672,468.541,1
709.547,568.844,1
741.883,609.493,1
135.049,448.26,2
618.341,672.501,1
180.305,680.258,2
46.6643,214.824,0
385.837,430.859,0
621.084,142.976,0
44.055,226.4,0
347.201,573.054,2
449.425,848.462,2
549.101,65.4112,0
273.879,786.391,2
782.838,787.731,1
362.517,923.724,2
791.972,436.308,1
420.303,164.546,0
662.327,306.959,0
814.538,109.607,0
903.883,256.062,0
740.697,522.332,1
940.577,901.415,1
715.444,891.294,1
235.534,293.428,0
893.632,104.119,0
377.759,560.12,2
75.9011,116.758,0
775.878,761.74,1
67.6928,60.8849,0
710.52,509.549,1
474.578,51.7654,0
380.149,964.473,2
315.909,934.16,2
740.9,826.77,1
187.063,444.844,2
149.878,846.07,2
540.439,972.685,1
333.786,288.09,0
465.366,440.918,0
290.029,660.377,2
150.774,983.642,2
132.654,941.923,2
597.493,225.151,0
161.546,694.851,2
847.117,804.406,1
598.904,346.868,0
564.386,457.337,0
149.271,606.92,2
202.461,966.096,2
65.7064,943.294,2
793.385,770.114,1
683.746,116.002,0
538.882,903.929,1
357.987,368.397,0
923.844,686.484,1
642.627,848.138,1
789.657,319.202,0
601.597,439.35,0
889.703,796.076,1
274.233,472.9,2
345.474,497.987,2
340.399,893.788,2
913.945,732.292,1
211.317,518.933,2
961.519,559.568,1
383.943,510.656,2
989.736,482.372,1
232.753,801.576,2
461.999,612.945,2
1.90505,522.749,2
372.681,332.353,0
796.815,447.787,1
674.438,507.292,1
58.8976,216.982,0
354.435,245.014,0
317.759,827.021,2
883.314,769.663,1
246.545,976.706,2
904.937,45.3236,0
726.905,106.317,0
101.452,857.919,2
209.574,767.095,2
714.726,524.16,1
35.2788,351.827,2
215.376,907.364,2
900.127,409.491,1
855.896,371.393,1
850.091,804.813,1
922.081,777.401,1
753.568,983.665,1
925.577,55.8586,0
739.484,367.623,0
639.365,950.176,1
93.7559,725.129,2
72.6511,335.882,2
56.7102,782.011,2
899.195,943.828,1
805.905,196.668,0
595.918,952.862,1
295.064,159.757,0
181.067,162.795,0
13.5402,318.808,2
215.658,457.322,2
768.747,335.932,0
475.975,84.463,0
717.848,971.854,1
562.283,794.073,1
198.331,727.654,2
562.43,205.992,0
576.924,389.276,0
696.976,704.879,1
346.601,479.322,2
223.103,986.031,2
77.1347,165.025,0
727.294,186.183,0
415.296,925.272,2
988.255,736.772,1
263.046,239.004,0
394.589,421.772,0
914.379,576,1
864.405,56.5562,0
669.502,530.194,1
61.2955,149.401,0
199.691,585.426,2
420.764,870.843,2
4.8107,619.485,2
613.629,598.22,1
256.354,903.57,2
838.637,649.277,1
29.0957,564.544,2
995.312,90.2107,0
304.809,636.286,2
998.928,113.497,0
57.7333,257.91,0
537.364,476.242,0
135.934,777.016,2
134.038,112.274,0
968.836,176.972,0
36.0917,742.135,2
782.137,687.025,1
124.139,244.54,0
798.552,294.552,0
601.043,160.348,0
189.143,230.778,0
886.358,607.454,1
174.677,176.066,0
872.899,641.143,1
176.356,186.15,0
474.607,200.075,0
982.96,921.029,1
463.134,500.922,2
812.548,751.851,1
404.933,40.8569,0
119.052,8.98877,0
831.784,627.01,1
737.238,259.374,0
344.631,685.511,2
738.934,597.066,1
759.851,250.097,0
899.111,585.701,1
869.446,355.24,1
211.691,127.506,0
656.722,812.713,1
873.981,946.498,1
923.262,923.997,1
63.3612,691.067,2
717.268,306.764,0
506.155,135.749,0
338.31,636.175,2
325.574,877.47,2
464.321,693.397,2
347.142,751.451,2
16.5003,623.92,2
174.583,662.153,2
976.282,193.637,0
601.22,761.897,1
83.55,685.428,2
506.244,130.57,0
718.978,694.638,1
114.148,721.869,2
245.5,379.437,2
204.603,81.5053,0
558.012,771.223,1
575.497,979.688,1
702.21,731.25,1
957.364,181.32,0
856.798,211.431,0
627.1,340.451,0
565.57,63.8907,0
965.74,558.632,1
186.305,871.574,2
719.904,48.0996,0
142.551,305.497,0
443.193,445.643,0
537.871,438.582,0
903.205,782.904,1
670.02,312.323,0
679.576,393.736,0
164.225,499.426,2
738.28,821.223,1
160.716,860.841,2
448.344,538.937,2
492.629,93.8057,0
918.949,816.832,1
783.118,371.015,1
618.692,526.221,1
953.918,60.9845,0
402.266,336.379,0
651.141,597.944,1
21.9588,561.77,2
680.598,224.415,0
916.741,114.916,0
62.5023,218.186,0
960.109,217.743,0
527.132,169.853,0
602.604,693.523,1
842.034,568.903,1
289.061,224.191,0
9.62644,235.864,0
105.085,582.057,2
71.5573,853.686,2
40.5616,58.4416,0
773.472,687.998,1
850.417,205.557,0
228.944,984.025,2
888.194,177.882,0
288.713,422.283,2
966.649,275.635,1
582.753,263.069,0
257.269,73.0022,0
472.761,478.022,0
131.296,863.245,2
358.532,182.262,0
947.735,431.545,1
278.797,812.733,2
609.909,404.275,0
748.953,216.212,0
893.849,208.226,0
762.807,544.21,1
206.346,103.424,0
277.963,798.3,2
163.751,369.524,2
408.98,337.423,0
995.561,647.895,1
119.254,826.538,2
247.47,437.422,2
278.072,944.069,2
846.981,644.312,1
604.808,441.491,0
239.293,867.65,2
141.014,53.1462,0
906.054,181.41,0
614.053,826.572,1
870.557,521.651,1
255.103,0.863275,0
306.043,719.544,2
678.693,958.556,1
861.034,158.158,0
349.584,29.4599,0
802.839,716.356,1
211.519,642.176,2
456.006,946.598,2
884.596,394.267,1
232.951,135.959,0
959.136,754.349,1
616.341,498.072,1
625.765,415.404,0
443.158,414.978,0
399.371,533.5,2
788.973,858.623,1
298.462,70.0945,0
209.81,208.788,0
850.322,859.939,1
829.254,887.651,1
83.2972,647.456,2
298.549,131.088,0
164.541,344.748,2
483.031,417.165,0
116.664,350.025,2
661.409,280.291,0
396.682,571.486,2
326.249,129.683,0
996.939,958.695,1
829.549,878.62,1
184.4,81.801,0
9.94743,809.942,2
112.908,699.264,2
617.951,476.627,1
275.109,14.3661,0
119.206,916.197,2
769.099,187.516,0
885.106,685.786,1
344.632,207.898,0
280.796,278.711,0
902.743,110.735,0
498.441,472.737,0
536.123,168.171,0
207.375,712.134,2
854.839,27.7938,0
827.577,578.349,1
590.357,420.247,0
604.533,192.774,0
153.463,45.3009,0
650.564,900.13,1
248.64,412.819,2
807.733,819.285,1
991.107,950.251,1
892.56,571.112,1
692.311,792.235,1
387.177,995.565,2
901.788,151.92,0
888.944,127.04,0
971.954,393.948,1
755.727,500.678,1
8.82947,611.281,2
33.335,462.187,2
687.531,286.796,0
418.238,767.49,2
115.928,645.803,2
416.853,340.745,0
512.193,669.526,1
802.401,338.01,0
196.81,86.7566,0
49.1743,719.235,2
448.859,716.21,2
670.443,913.993,1
530.341,905.507,1
200.244,321.853,0
179.258,254.548,0
495.078,815.639,2
76.7604,841.643,2
876.274,478.355,1
435.588,339.938,0
697.066,63.0383,0
336.52,883.518,2
145.212,159.899,0
599.073,817.186,1
417.683,404.824,0
129.289,816.003,2
610.547,470.354,1
150.089,693.983,2
464.801,737.877,2
175.417,845.172,2
780.908,642.905,1
867.895,30.3603,0
884.997,203.367,0
437.424,76.8007,0
403.5,499.182,2
396.948,458.44,2
232.591,879.767,2
757.385,678.418,1
18.4109,381.301,2
985.469,561.795,1
229.108,606.349,2
210.328,974.585,2
819.127,232.744,0
138.235,310.979,2
936.617,64.2167,0
804.188,953.474,1
640.86,159.774,0
802.911,106.268,0
187.279,901.904,2
261.247,463.953,2
214.026,674.841,2
381.624,244.836,0
304.104,535.771,2
930.155,993.875,1
856.831,624.991,1
558.752,985.744,1
124.628,399.784,2
154.917,128.205,0
938.813,466.439,1
372.264,358.073,0
912.736,219.753,0
458.438,565.096,2
238.854,6.96421,0
49.2528,783.11,2
930.588,201.066,0
788.867,815.001,1
228.655,835.064,2
248.791,647.875,2
219.717,788.656,2
261.446,728.8,2
206.167,898.017,2
549.815,499.125,1
37.3562,59.0826,0
464.012,334.551,0
448.632,335.001,0
966.786,78.6985,0
364.329,123.179,0
119.747,345.53,2
893.551,800.113,1
992.596,315.854,1
433.944,225.162,0
459.115,355.436,0
733.518,860.05,1
646.735,703.155,1
663.642,227.51,0
677.386,246.831,0
726.339,777.942,1
183.998,554.144,2
370.444,690.407,2
782.699,642.182,1
732.923,633.766,1
200.069,699.098,2
554,270.117,0
602.645,759.83,1
71.1391,9.77529,0
261.132,756.035,2
978.498,805.519,1
30.3717,735.592,2
251.395,551.437,2
393.708,276.66,0
106.201,851.587,2
383.596,825.589,2
838.832,364.365,1
915.454,831.436,1
245.79,244.233,0
873.584,509.814,1
848.45,114.067,0
179.304,849.191,2
956.75,402.404,1
404.043,311.053,0
696.165,4.1081,0
10.6253,428.874,2
26.85,926.789,2
907.11,564.464,1
853.032,649.221,1
814.268,358.457,1
124.279,931.167,2
606.829,231.464,0
888.62,634.739,1
406.387,484.929,2
33.2756,602.65,2
83.6398,415.344,2
607.828,651.282,1
584.395,807.012,1
762.801,202.343,0
432.176,336.332,0
131.799,722.615,2
706.422,527.061,1
94.9863,81.7031,0
211.587,40.3,0
352.079,767.881,2
424.931,676.857,2
969.545,392.537,1
306.77,564.165,2
412.925,701.501,2
460.518,776.212,2
310.885,832.257,2
276.082,317.793,0
111.549,310.725,2
386.202,512.595,2
595.757,338.398,0
841.625,783.45,1
563.704,647.217,1
909.053,666.521,1
939.953,326.625,1
272.255,52.7603,0
968.993,64.4472,0
572.529,809.21,1
493.58,393.251,0
669.563,727.63,1
266.595,422.038,2
960.776,392.08,1
877.328,698.624,1
175.512,316.536,0
484.211,510.61,2
923.475,143.685,0
59.9753,651.37,2
873.909,815.47,1
563.234,210.011,0
762.028,869.375,1
330.768,719.572,2
533.024,85.1363,0
25.3018,264.931,2
519.528,23.0174,0
865.61,504.11,1
1.24158,859.24,2
628.519,562.999,1
443.099,59.9108,0
997.743,861.214,1
441.861,34.7935,0
35.348,635.858,2
968.555,335.101,1
785.866,852.873,1
653.519,562.218,1
230.686,584.414,2
333.895,907.813,2
959.92,984.074,1
780.536,223.088,0
30.8818,349.835,2
278.254,54.5085,0
236.104,860.761,2
205.074,547.811,2
230.722,138.12,0
950.448,767.08,1
662.663,325.033,0
511.922,32.4327,0
100.615,680.999,2
986.813,415.828,1
688.669,410.55,0
372.884,50.1411,0
130.278,373.42,2
155.505,689.63,2
799.981,276.425,0
554.04,661.664,1
953.03,59.2402,0
605.891,699.366,1
205.143,198.97,0
323.563,476.382,2
758.37,480.24,1
454.327,324.621,0
309.371,179.829,0
321.891,381.187,0
639.488,722.984,1
326.723,116.719,0
533.267,21.6952,0
188.939,204.005,0
618.524,254.044,0
938.668,641.05,1
161.562,764.702,2
775.289,825.057,1
712.94,944.379,1
411.434,615.23,2
192.613,698.413,2
489.734,966.453,2
659.974,292.548,0
500.323,932.362,1
497.391,444.045,0
819.962,381.224,1
879.869,713.635,1
64.1106,694.089,2
661.456,762.613,1
312.307,826.407,2
660.398,504.751,1
223.945,281.524,0
496.732,221.746,0
20.5919,760.365,2
326.614,127.482,0
713.551,495.201,1
660.31,377.99,0
434.039,872.264,2
396.892,40.9585,0
845.067,910.048,1
503.079,644.879,1
939.807,7.77857,0
694.065,407.257,0
937.037,554.694,1
205.689,702.461,2
155.799,317.28,0
403.529,702.959,2
710.814,497.497,1
26.9731,515.789,2
608.725,518.016,1
106.46,333.684,2
472.012,445.025,0
583.568,493.66,1
616.148,216.543,0
51.7036,283.257,2
331.968,460.86,2
307.261,420.906,2
235.952,177.944,0
724.838,707.704,1
853.107,324.674,1
935.287,53.7143,0
871.698,284.764,0
942.848,671.283,1
348.186,268.306,0
577.938,380.925,0
265.555,601.413,2
14.2124,568.386,2
467.787,828.344,2
783.533,441.931,1
939.587,33.8656,0
683.803,17.603,0
895.756,987.381,1
626.589,132.515,0
283.129,844.507,2
679.184,337.545,0
580.614,935.95,1
896.74,605.536,1
23.9867,583.972,2
42.1922,359.827,2
879.128,524.409,1
308.659,85.8983,0
397.48,464.532,2
76.9482,209.881,0
922.23,589.995,1
965.382,438.246,1
37.8438,842.219,2
260.924,16.2238,0
637.88,875.619,1
666.555,722.788,1
267.339,758.275,2
906.907,670.403,1
643.39,398.398,0
250.098,124.724,0
642.936,121.588,0
396.957,979.923,2
66.8881,414.731,2
662.037,785.853,1
951.193,391.802,1
322.305,141.981,0
751.813,59.9111,0
614.43,352.431,0
131.483,871.163,2
856.195,368.818,1
442.85,916.239,2
673.159,163.179,0
300.494,575.486,2
724.698,112.774,0
493.149,736.071,2
458.259,149.231,0
717.04,259.204,0
707.456,712.743,1
23.913,271.817,2
59.9303,857.049,2
91.084,913.52,2
399.087,679.895,2
88.7653,702.741,2
26.0472,509.713,2
107.167,937.181,2
861.827,73.9196,0
41.5588,551.712,2
128.932,263.267,0
427.932,822.44,2
544.393,845.453,1
308.277,996.911,2
419.415,485.212,2
466.924,408.11,0
694.51,644.801,1
960.45,782.083,1
409.514,161.861,0
423.501,772.212,2
41.0767,391.768,2
74.4118,666.171,2
462.874,75.8971,0
241.795,188.386,0
848.087,261.209,0
552.664,108.44,0
654.583,71.2469,0
2.2093,686.212,2
252.243,576.449,2
595.739,148.183,0
772.34,434.876,1
330.489,274.303,0
807.606,834.115,1
782.569,605.753,1
844.646,587.858,1
623.936,477.783,1
869.551,729.515,1
397.714,684.372,2
547.455,920.525,1
74.5834,777.821,2
842.668,266.226,0
781.312,34.0224,0
612.329,980.105,1
546.813,947.078,1
83.6246,137.909,0
855.758,105.539,0
507.334,474.35,0
132.515,826.402,2
660.118,332.005,0
626.267,284.753,0
850.23,477.848,1
388.961,829.254,2
872.776,491.323,1
909.189,884.519,1
560.032,30.4966,0
515.461,816.699,1
510.318,563.538,1
10.301,657.823,2
435.54,391.961,0
29.3242,45.7288,0
867.039,674.086,1
216.463,109.926,0
274.615,581.555,2
355.884,332.295,0
882.746,945.566,1
578.733,203.379,0
458.349,365.197,0
251.949,140.26,0
636.609,3.79667,0
713.983,409.687,1
529.283,861.862,1
31.7,487.826,2
538.973,657.642,1
176.319,102.414,0
943.692,332.429,1
624.218,58.6933,0
556.619,753.307,1
999.037,592.158,1
316.427,612.214,2
712.842,316.996,0
358.318,239.087,0
395.542,817.29,2
322.451,390.618,0
407.231,418.35,0
297.44,400.804,2
740.071,147.34,0
81.7877,168.245,0
82.7406,922.908,2
711.78,226.709,0
733.971,206.384,0
902.795,24.3112,0
212.126,816.524,2
110.869,554.095,2
258.879,175.655,0
995.194,268.129,1
963.949,131.773,0
475.147,725.943,2
419.177,961.788,2
712.213,369.358,0
446.488,935.706,2
620.086,768.349,1
256.171,725.553,2
906.186,464.23,1
933.852,891.515,1
712.059,243.521,0
484.495,505.523,2
715.628,160.277,0
24.1004,682.067,2
346.729,497.436,2
861.402,27.1022,0
389.391,601.577,2
103.083,680.731,2
235.064,555.385,2
21.9702,796.205,2
219.993,136.608,0
442.75,180.6,0
863.852,733.167,1
271.002,334.872,0
311.79,844.168,2
739.239,719.284,1
973.359,889.575,1
379.629,295.425,0
78.5893,636.249,2
217.932,217.841,0
331.52,650.771,2
23.5518,594.1,2
600.096,89.3206,0
224.707,13.9501,0
788.813,166.999,0
538.178,945.066,1
279.149,389.85,2
473.832,543.261,2
159.595,801.888,2
820.366,981.072,1
839.793,137.64,0
960.381,393.11,1
560.716,838.007,1
927.874,796.345,1
583.289,715.622,1
82.7939,72.1546,0
429.331,450.26,0
682.037,986.164,1
221.623,730.171,2
373.994,385.954,0
280.162,241.08,0
199.106,336.04,0
354.44,988.54,2
757.029,580.282,1
399.342,239.788,0
905.541,60.424,0
266.374,938.871,2
501.577,533.725,2
132.986,810.882,2
635.36,26.3804,0
972.904,173.47,0
